num,mod,duration,shape,ll_cond,colors,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,raw_global_time,t_start,t_stop,shapes,size,pos,cond,color,button,RT,participant,session,starting_run,left button (match/odd),right button (non-match/even),samples_per_block,psychopy version,expName,offset,audio,number_runs,radius,
1,dot,0.3,['dot'],['density'],black,0,0,0,0,,,2.4002299308776855,2.1115949153900146,2.411520004272461,dot,[0.1],"[0.5363314188299194, -0.14809861569100125]",density,black,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,1,1,1,,,,,,,,,,,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
1,dot,0.3,['dot'],['density'],black,0,2,2,2,,,3.100221872329712,2.811521053314209,3.1121459007263184,dot,[0.06],"[-0.2532192430475575, -0.5275431624831907]",density,black,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,3,3,3,,,,,,,,,,,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
1,dot,0.3,['dot'],['density'],black,0,4,4,4,,,3.8002259731292725,3.512181043624878,3.812130928039551,dot,[0.08],"[-0.2532192430475575, -0.5275431624831907]",density,black,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,5,5,5,,,,,,,,,,,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
1,dot,0.3,['dot'],['density'],white,0,6,6,6,,,4.50022292137146,4.2121570110321045,4.512083053588867,dot,[0.06],"[0.5668064281626585, -0.020013277593342628]",density,white,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,7,7,7,,,,,,,,,,,1,4.667183876037598,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
1,dot,0.3,['dot'],['density'],black,0,8,8,8,,,5.200223922729492,4.912088871002197,5.212095022201538,dot,[0.08],"[0.5363314188299194, -0.14809861569100125]",density,black,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,9,9,9,,,,,,,,,,,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
1,dot,0.3,['dot'],['density'],black,0,10,10,10,,,5.90022087097168,5.614222049713135,5.914351940155029,dot,[0.1],"[0.0956549371127339, 0.09579573331985794]",density,black,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,11,11,11,,,,,,,,,,,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
2,dot,0.3,['dot'],['density'],black,0,12,12,12,,,6.600214958190918,6.314373970031738,6.614211082458496,dot,"[0.1, 0.08]","[[0.21918454152848227, -0.10588244801595839], [0.1860161616926718, 0.09155890801726524]]",density,black,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,13,13,13,,,,,,,,,,,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
2,dot,0.3,['dot'],['density'],black,0,14,14,14,,,7.300218105316162,7.014249086380005,7.314150094985962,dot,"[0.08, 0.06]","[[0.07059805578258149, -0.2458188734665979], [0.058763118304238846, -0.4455693812784497]]",density,black,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,15,15,15,,,,,,,,,,,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
2,dot,0.3,['dot'],['density'],black,0,16,16,16,,,8.000207901000977,7.714180946350098,8.014143943786621,dot,"[0.08, 0.06]","[[-0.22897676209827808, 0.468650264003531], [-0.0598036877009514, 0.5760211786176329]]",density,black,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,17,17,17,,,,,,,,,,,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
2,dot,0.3,['dot'],['density'],black,0,18,18,18,,,8.700222969055176,8.41415810585022,8.71414303779602,dot,"[0.1, 0.1]","[[0.500151128333041, 0.1656925720118866], [0.3771979967144504, 0.3235340638115745]]",density,black,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,19,19,19,,,,,,,,,,,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
2,dot,0.3,['dot'],['density'],white,0,20,20,20,,,9.40021300315857,9.11427092552185,9.414231061935425,dot,"[0.06, 0.08]","[[0.4101371699595759, -0.046236245446824746], [0.42481245787877703, -0.24684889303111815]]",density,white,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,21,21,21,,,,,,,,,,,1,9.489758968353271,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
2,dot,0.3,['dot'],['density'],black,0,22,22,22,,,10.100200891494751,9.814114093780518,10.114207029342651,dot,"[0.1, 0.08]","[[-0.20887660672828282, 0.3399455197969581], [-0.34272369919491674, 0.19089688818271272]]",density,black,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,23,23,23,,,,,,,,,,,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
3,dot,0.3,['dot'],['density'],black,0,24,24,24,,,10.80022406578064,10.514216899871826,10.81404995918274,dot,"[0.1, 0.06, 0.06]","[[0.4995185571857965, 0.14229679706320136], [0.2944600495073675, 0.23335097983198633], [0.330752226915583, 0.0299241169750933]]",density,black,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
0,pause,0.4,None,None,None,0,25,25,25,,,,,,,,,,,,,1301830,visual,1,[],"['1', '2', '3', '4']",1,2023.2.3,harveyvisual,2.1,[],8,0.75,
